seed,source_total,scenario,error_mode,saved_seconds_per_source,v200_success,v200_seconds_per_source,v200_total_virtual_time_s,v200_runtime_s,v200_movement_time_s,v200_measurement_time_s,v200_switching_time_s,v200_clearing_time_s,v200_tail_after_last_clear_s,v201_success,v201_seconds_per_source,v201_total_virtual_time_s,v201_runtime_s,v201_movement_time_s,v201_measurement_time_s,v201_switching_time_s,v201_clearing_time_s,v201_tail_after_last_clear_s
2026097230,13,uniform,independent,12.55252944240894,True,254.32566682382233,3306.2336687096904,4.578000000001339,2593.233668709691,540.0,102.0,71.0,0.0,True,241.7731373814134,3143.050785958374,5.436999999998079,2445.050785958375,530.0,100.0,68.0,0.0
2026097231,13,uniform,independent,-3.205862014377942,True,240.22828899940527,3122.9677569922683,4.9689999999973224,2424.9677569922683,530.0,100.0,68.0,132.58554172146842,True,243.4341510137832,3164.643963179182,11.109000000004016,2402.6439631791823,580.0,111.0,71.0,132.04938803994537
2026097232,16,uniform,independent,-1.9896106228416386,True,168.9822432010595,2703.715891216952,3.1559999999954016,2192.7158912169516,360.0,68.0,83.0,0.0,True,170.97185382390114,2735.5496611824183,4.938000000001921,2178.5496611824183,390.0,75.0,92.0,0.0
2026097233,16,uniform,independent,0.7207539944756718,True,177.41958101878092,2838.7132963004947,5.296999999998661,2252.713296300495,415.0,79.0,92.0,0.0,True,176.69882702430525,2827.181232388884,6.406999999999243,2256.181232388884,405.0,77.0,89.0,0.0
2026097234,16,uniform,independent,-6.245549991418358,True,175.94294092575237,2815.087054812038,6.5,2172.0870548120374,465.0,86.0,92.0,0.0,True,182.18849091717072,2915.0158546747316,6.968000000000757,2262.0158546747316,475.0,92.0,86.0,0.0
2026097235,15,uniform,independent,13.152666438728176,True,206.2139578940895,3093.2093684113424,4.2189999999973224,2370.209368411342,545.0,103.0,75.0,0.0,True,193.06129145536133,2895.91937183042,6.781999999999243,2197.91937183042,520.0,100.0,78.0,91.18373535991577
2026097236,16,uniform,independent,1.4363773889735683,True,178.0405701547452,2848.6491224759234,3.811999999998079,2186.649122475924,485.0,91.0,86.0,0.0,True,176.60419276577164,2825.6670842523463,7.360000000000582,2149.6670842523463,495.0,92.0,89.0,0.0
2026097237,12,uniform,independent,4.686438308006188,True,224.22401236012743,2690.6881483215293,3.5780000000013388,1978.6881483215298,545.0,104.0,63.0,51.583629381916126,True,219.53757405212124,2634.450888625455,6.530999999995402,1897.4508886254548,560.0,108.0,69.0,52.107604209346846
2026097238,13,uniform,independent,0.7420513956659818,True,201.77030622837975,2623.0139809689367,4.203000000001339,1972.0139809689365,485.0,92.0,74.0,0.0,True,201.02825483271377,2613.367312825279,5.01600000000326,1947.367312825279,505.0,93.0,68.0,0.0
2026097239,12,uniform,independent,6.9946300391029865,True,260.2113197084912,3122.535836501894,4.844000000004598,2403.5358365018938,545.0,105.0,69.0,125.5797103566797,True,253.21668966938822,3038.6002760326587,7.234000000004016,2280.6002760326583,580.0,112.0,66.0,124.43121359521228
2026097240,13,uniform,independent,9.569972717464196,True,221.10599255438348,2874.377903206985,4.155999999995402,2162.377903206985,535.0,103.0,74.0,0.0,True,211.53601983691928,2749.9682578799507,5.187999999994645,2019.9682578799507,550.0,106.0,74.0,0.0
2026097241,16,uniform,independent,5.829501668320802,True,204.50968258375497,3272.1549213400795,4.655999999995402,2592.15492134008,500.0,94.0,86.0,0.0,True,198.68018091543416,3178.8828946469466,6.51600000000326,2496.882894646946,500.0,96.0,86.0,0.0
2026097242,10,uniform,independent,3.4447057458285713,True,274.69564669771347,2746.956466977135,3.0789999999979045,2024.9564669771353,565.0,107.0,50.0,190.9449307122477,True,271.2509409518849,2712.509409518849,5.485000000000582,1979.50940951885,570.0,110.0,53.0,234.6722991804195
2026097243,14,uniform,independent,-8.969272874337605,True,231.88885690854318,3246.4439967196045,5.078000000001339,2507.443996719604,555.0,102.0,82.0,0.0,True,240.85812978288078,3372.013816960331,10.078000000001339,2542.01381696033,635.0,122.0,73.0,0.0
2026097244,16,uniform,independent,5.240896674335488,True,182.76355357638596,2924.2168572221753,3.687000000005355,2364.2168572221753,400.0,74.0,86.0,0.0,True,177.52265690205047,2840.3625104328075,4.515999999995984,2278.3625104328075,405.0,77.0,80.0,0.0
2026097245,12,uniform,independent,-5.86709856349259,True,212.01760044670291,2544.211205360435,2.9060000000026776,1880.2112053604353,500.0,98.0,66.0,0.0,True,217.8846990101955,2614.616388122346,4.375,1930.616388122346,515.0,100.0,69.0,0.0
2026097246,13,uniform,independent,-1.9321255791941496,True,236.03305258241983,3068.4296835714576,3.4530000000013388,2322.4296835714576,570.0,108.0,68.0,0.0,True,237.96517816161398,3093.547316100982,8.406000000002678,2337.5473161009822,575.0,110.0,71.0,0.0
2026097247,16,uniform,independent,-7.621406618104288,True,182.36777805988714,2917.8844489581943,4.936999999998079,2282.884448958194,465.0,87.0,83.0,0.0,True,189.98918467799143,3039.826954847863,6.656999999999243,2342.826954847862,505.0,97.0,95.0,0.0
2026097248,13,uniform,independent,5.048673123305321,True,231.09918361323895,3004.2893869721065,3.8280000000013388,2285.2893869721074,550.0,101.0,68.0,0.0,True,226.05051048993363,2938.6566363691372,7.4060000000026776,2216.656636369137,550.0,101.0,71.0,0.0
2026097249,13,uniform,independent,13.661668212819592,True,235.42285116303094,3060.497065119402,4.375,2393.4970651194026,500.0,96.0,71.0,0.0,True,221.76118295021135,2882.8953783527477,6.765999999995984,2173.8953783527472,530.0,102.0,77.0,0.0
2026097250,12,uniform,independent,4.5946878198515435,True,230.85951689205697,2770.314202704684,3.311999999998079,2010.3142027046833,585.0,112.0,63.0,0.0,True,226.26482907220543,2715.177948866465,5.9060000000026776,1949.1779488664663,590.0,113.0,63.0,0.0
2026097251,15,uniform,independent,-1.451697313869687,True,205.5856480360871,3083.7847205413063,4.688000000001921,2372.7847205413063,530.0,103.0,78.0,0.0,True,207.03734534995678,3105.5601802493516,7.405999999995402,2353.560180249352,555.0,107.0,90.0,0.0
2026097252,15,uniform,independent,-2.9340807380139893,True,202.68532120969894,3040.279818145484,3.9530000000013388,2371.2798181454846,495.0,96.0,78.0,0.0,True,205.61940194771293,3084.291029215694,5.031999999999243,2432.291029215694,485.0,89.0,78.0,0.0
2026097253,12,uniform,independent,1.669118446293595,True,231.46954915242426,2777.634589829091,2.9219999999986612,2048.634589829091,555.0,108.0,66.0,208.22850076870282,True,229.80043070613067,2757.605168473568,8.828000000001339,2003.6051684735685,580.0,111.0,63.0,206.45096433208073
2026097254,12,uniform,independent,23.17463877791397,True,247.98929834804645,2975.8715801765575,4.061999999998079,2223.8715801765575,575.0,108.0,69.0,0.0,True,224.81465957013248,2697.77591484159,4.75,2023.7759148415894,515.0,96.0,63.0,214.7460364589715
2026097255,12,uniform,independent,-3.2994812243408376,True,250.80745094651195,3009.6894113581434,4.01600000000326,2266.689411358143,570.0,107.0,66.0,137.93111609958623,True,254.1069321708528,3049.2831860502333,10.203000000001339,2292.283186050233,575.0,107.0,75.0,138.68052171741965
2026097256,16,uniform,independent,1.0750647877568724,True,199.3735521412569,3189.9768342601105,5.656999999999243,2512.9768342601114,490.0,92.0,95.0,0.0,True,198.29848735350004,3172.7757976560006,6.6560000000026776,2466.775797656,525.0,98.0,83.0,0.0
2026097257,11,uniform,independent,-12.998246732464679,True,269.54905648056814,2965.0396212862493,3.9219999999986612,2234.0396212862493,565.0,108.0,58.0,0.0,True,282.5473032130328,3108.0203353433612,6.264999999999418,2410.0203353433612,535.0,102.0,61.0,156.93480544274234
2026097258,15,uniform,independent,-2.6489733082497935,True,185.87043547524297,2788.0565321286444,4.23399999999674,2189.056532128644,440.0,84.0,75.0,53.319795474668354,True,188.51940878349276,2827.7911317523913,5.405999999995402,2165.7911317523913,490.0,94.0,78.0,0.0
2026097259,13,uniform,independent,0.311454321677644,True,233.07083253279623,3029.920822926351,4.453000000001339,2355.920822926351,505.0,95.0,74.0,0.0,True,232.7593782111186,3025.8719167445415,6.468000000000757,2317.871916744542,530.0,101.0,77.0,259.8194461630346
2026097260,11,uniform,independent,0.28178050061114845,True,284.9246529935613,3134.1711829291744,3.5,2370.1711829291753,595.0,111.0,58.0,437.63882461942194,True,284.6428724929502,3131.0715974224518,4.936999999998079,2300.071597422452,650.0,123.0,58.0,103.29368839781
2026097261,11,uniform,independent,16.8407354500674,True,259.50411491199964,2854.545264031996,3.827999999994063,2143.545264031996,550.0,103.0,58.0,0.0,True,242.66337946193224,2669.2971740812545,6.85899999999674,1912.2971740812548,585.0,108.0,64.0,0.0
2026097262,15,uniform,independent,4.567038555955122,True,191.12276375043496,2866.8414562565245,4.0,2182.841456256525,495.0,96.0,93.0,171.76622542257473,True,186.55572519447983,2798.3358779171976,4.686999999998079,2142.335877917198,485.0,93.0,78.0,0.0
2026097263,11,uniform,independent,14.409933479286053,True,266.79016001646465,2934.691760181111,3.7339999999967404,2172.69176018111,590.0,111.0,61.0,0.0,True,252.3802265371786,2776.1824919089645,4.23399999999674,1989.1824919089643,610.0,116.0,61.0,104.25749231747432
2026097264,11,uniform,independent,10.567880355293596,True,238.83395263490993,2627.1734789840093,4.578000000001339,1952.1734789840095,515.0,99.0,61.0,136.23998596120555,True,228.26607227961634,2510.92679507578,5.390999999995984,1829.9267950757799,525.0,101.0,55.0,137.62762095966627
2026097265,12,uniform,independent,-2.570314598148201,True,244.81000660063637,2937.7200792076364,2.7969999999986612,2203.720079207636,560.0,108.0,66.0,0.0,True,247.38032119878457,2968.5638543854147,3.9840000000040163,2205.5638543854147,585.0,112.0,66.0,0.0
2026097266,13,uniform,independent,-20.15555736489955,True,220.9345276579109,2872.1488595528417,3.8280000000013388,2233.1488595528413,475.0,93.0,71.0,130.68931557398992,True,241.09008502281046,3134.171105296536,5.672000000005937,2451.1711052965356,510.0,96.0,77.0,128.59307630613876
2026097267,11,uniform,independent,3.021833756941078,True,280.53096308933544,3085.84059398269,3.9210000000020955,2326.8405939826907,590.0,114.0,55.0,0.0,True,277.50912933239437,3052.6004226563377,5.953000000001339,2259.6004226563373,615.0,120.0,58.0,0.0
2026097268,15,uniform,independent,1.9038823597032035,True,202.39780866600185,3035.967129990028,3.5780000000013388,2405.9671299900288,460.0,86.0,84.0,0.0,True,200.49392630629865,3007.4088945944795,5.437000000005355,2354.4088945944795,480.0,89.0,84.0,0.0
2026097269,10,uniform,independent,6.280967202903582,True,272.2381051540568,2722.381051540568,4.046999999998661,2027.3810515405683,540.0,105.0,50.0,0.0,True,265.95713795115324,2659.5713795115325,6.85899999999674,1955.5713795115323,550.0,104.0,50.0,268.3101204707241
2026097270,15,uniform,independent,14.016082254311868,True,225.03032622006177,3375.4548933009264,3.811999999998079,2716.454893300927,485.0,93.0,81.0,0.0,True,211.0142439657499,3165.2136594862486,4.968000000000757,2458.213659486249,530.0,102.0,75.0,0.0
2026097271,13,uniform,independent,-7.807279776348878,True,229.04329637248645,2977.562852842324,3.938000000001921,2254.562852842324,550.0,102.0,71.0,114.07913713835296,True,236.85057614883533,3079.0574899348594,4.75,2321.05748993486,570.0,108.0,80.0,109.9265194405748
2026097272,16,uniform,independent,1.1292185258482164,True,193.91250059998518,3102.600009599763,3.2190000000045984,2507.6000095997624,425.0,81.0,89.0,0.0,True,192.78328207413696,3084.5325131861914,6.3439999999973224,2466.5325131861923,445.0,84.0,89.0,0.0
2026097273,15,uniform,independent,5.8057806007851696,True,224.73015092768776,3370.9522639153165,4.078000000001339,2593.952263915317,580.0,110.0,87.0,0.0,True,218.9243703269026,3283.865554903539,7.765999999995984,2514.8655549035398,575.0,110.0,84.0,0.0
2026097274,10,uniform,independent,7.372051410415281,True,283.8463024790152,2838.4630247901523,3.1719999999986612,2108.463024790152,570.0,107.0,53.0,0.0,True,276.4742510685999,2764.742510685999,6.688000000001921,2032.7425106859996,575.0,107.0,50.0,0.0
2026097275,13,uniform,independent,1.1764505318736553,True,230.06507715117155,2990.84600296523,4.125,2303.84600296523,520.0,99.0,68.0,0.0,True,228.8886266192979,2975.5521460508726,6.5310000000026776,2285.552146050874,525.0,100.0,65.0,0.0
2026097276,16,uniform,independent,17.918873267961516,True,222.79325065328266,3564.6920104525225,4.764999999999418,2873.692010452523,510.0,95.0,86.0,0.0,True,204.87437738532114,3277.9900381651382,7.875,2549.9900381651382,535.0,101.0,92.0,0.0
2026097277,14,uniform,independent,-1.6389236396506703,True,202.58715876131626,2836.2202226584277,3.735000000000582,2174.2202226584272,495.0,94.0,73.0,134.63943454425953,True,204.22608240096693,2859.165153613537,6.640999999995984,2155.165153613537,530.0,101.0,73.0,0.0
2026097278,15,uniform,independent,3.2103569252711566,True,199.16405303766948,2987.460795565042,4.688000000001921,2270.4607955650417,540.0,102.0,75.0,0.0,True,195.95369611239832,2939.305441685975,6.311999999998079,2208.305441685975,550.0,106.0,75.0,0.0
2026097279,13,uniform,independent,-4.435539857343372,True,244.79185439100263,3182.2941070830343,4.203000000001339,2424.294107083034,575.0,112.0,71.0,0.0,True,249.227394248346,3239.956125228498,7.3439999999973224,2416.9561252284975,625.0,121.0,77.0,0.0
2026097280,15,uniform,independent,1.1392511511122336,True,210.97986049009901,3164.6979073514854,5.375,2459.6979073514854,525.0,102.0,78.0,0.0,True,209.84060933898678,3147.6091400848018,5.155999999995402,2432.609140084802,530.0,101.0,84.0,0.0
2026097281,12,uniform,independent,12.201324234714491,True,241.39916924386753,2896.7900309264105,3.562000000005355,2219.7900309264105,515.0,99.0,63.0,0.0,True,229.19784500915304,2750.3741401098364,4.01600000000326,2061.374140109837,520.0,100.0,69.0,0.0
2026097282,10,uniform,independent,17.62710089409336,True,300.26336603324387,3002.6336603324385,3.110000000000582,2241.633660332439,585.0,111.0,65.0,0.0,True,282.6362651391505,2826.362651391505,5.1560000000026776,2073.362651391504,585.0,112.0,56.0,0.0
2026097283,12,uniform,independent,0.6866851511621803,True,267.5877853077405,3211.053423692886,5.656999999999243,2462.053423692886,570.0,110.0,69.0,115.04877065403025,True,266.9011001565783,3202.8132018789397,7.468000000000757,2469.8132018789397,565.0,108.0,60.0,116.86992113651513
2026097284,13,uniform,independent,-2.8979745222437714,True,224.31155690378867,2916.050239749253,4.686999999998079,2244.050239749253,510.0,97.0,65.0,0.0,True,227.20953142603244,2953.7239085384217,8.687000000005355,2268.7239085384217,520.0,97.0,68.0,0.0
2026097285,10,uniform,independent,-3.1787639007929442,True,256.41426457314645,2564.1426457314647,3.2809999999954016,1896.1426457314647,515.0,100.0,53.0,0.0,True,259.5930284739394,2595.930284739394,6.671999999998661,1888.9302847393942,550.0,104.0,53.0,126.46448075423586
2026097286,12,uniform,independent,3.5957035597561458,True,248.58251998720075,2982.990239846409,3.625,2316.9902398464087,500.0,97.0,69.0,0.0,True,244.9868164274446,2939.841797129335,4.639999999999418,2278.8417971293356,500.0,98.0,63.0,0.0
2026097287,12,uniform,independent,-8.049253294469963,True,230.8451079903042,2770.1412958836504,4.484000000004016,2085.141295883651,525.0,97.0,63.0,0.0,True,238.89436128477416,2866.73233541729,8.125,2139.7323354172904,560.0,104.0,63.0,0.0
2026097288,14,uniform,independent,-3.007423038499354,True,201.289464282512,2818.052499955168,3.6719999999986612,2180.052499955168,475.0,93.0,70.0,243.23240108220716,True,204.29688732101135,2860.156422494159,6.125,2184.1564224941594,500.0,97.0,79.0,159.2427593542634
2026097289,14,uniform,independent,-7.682597919653858,True,204.02801932978088,2856.3922706169324,3.264999999999418,2175.392270616932,505.0,97.0,79.0,0.0,True,211.71061724943473,2963.948641492086,17.54699999999866,2255.9486414920857,530.0,99.0,79.0,0.0
2026097290,10,uniform,independent,1.5106469144421908,True,248.68116429530693,2486.811642953069,3.360000000000582,1786.8116429530687,545.0,105.0,50.0,0.0,True,247.17051738086474,2471.7051738086475,5.109000000004016,1753.705173808647,560.0,108.0,50.0,0.0
2026097291,10,uniform,independent,-5.863013280042367,True,270.62069197350405,2706.2069197350406,4.296999999998661,2008.2069197350404,540.0,102.0,56.0,113.9243804994444,True,276.4837052535464,2764.8370525354644,4.046999999998661,2040.837052535465,560.0,105.0,59.0,103.47464618383219
2026097292,10,uniform,independent,-7.245947340847749,True,279.7677052193274,2797.677052193274,4.75,2070.6770521932735,565.0,109.0,53.0,0.0,True,287.01365256017516,2870.1365256017516,14.406000000002678,2138.1365256017516,570.0,109.0,53.0,141.70675247981262
2026097293,12,uniform,independent,4.55485184015987,True,241.7001555265069,2900.4018663180827,4.452999999994063,2247.4018663180827,495.0,95.0,63.0,128.4133361426002,True,237.14530368634703,2845.7436442361645,7.0,2133.7436442361636,540.0,103.0,69.0,126.14005342758082
2026097294,14,uniform,independent,16.2377167493907,True,237.2211142630785,3321.095599683099,3.9069999999992433,2555.0955996831,580.0,110.0,76.0,0.0,True,220.9833975136878,3093.7675651916293,7.515999999995984,2339.7675651916293,570.0,111.0,73.0,0.0
2026097295,11,uniform,independent,-4.464015428573816,True,264.27710884865655,2907.048197335222,3.561999999998079,2172.0481973352225,560.0,105.0,70.0,0.0,True,268.74112427723037,2956.152367049534,5.375,2193.152367049534,585.0,111.0,67.0,0.0
2026097296,15,uniform,independent,5.471793996358599,True,196.77770285800372,2951.665542870056,4.781999999999243,2348.665542870055,435.0,84.0,84.0,146.92239115513803,True,191.30590886164512,2869.588632924677,7.453000000001339,2199.5886329246778,490.0,96.0,84.0,135.28254950379142
2026097297,16,uniform,independent,-10.248999939976756,True,188.08913941997292,3009.426230719567,3.5,2451.4262307195672,400.0,75.0,83.0,0.0,True,198.33813935994968,3173.410229759195,7.296999999998661,2518.4102297591953,480.0,89.0,86.0,0.0
2026097298,11,uniform,independent,3.836388997423853,True,258.70383358837074,2845.742169472078,3.9530000000013388,2117.742169472079,555.0,103.0,70.0,287.9996827409818,True,254.8674445909469,2803.541890500416,5.062000000005355,2115.5418905004162,530.0,100.0,58.0,287.6529433061969
2026097299,15,uniform,independent,4.294710780873089,True,199.38494983161698,2990.7742474742545,4.453000000001339,2318.7742474742536,500.0,94.0,78.0,0.0,True,195.0902390507439,2926.3535857611582,6.686999999998079,2231.353585761158,515.0,99.0,81.0,164.93149416552387
